distrito,nombre_via,lat_inicio,lon_inicio,lat_fin,lon_fin,longitud_metros,tiempo_estimado_min,tiempo_normal,tiempo_punta,tiempo_noche
La Victoria,Jirón Los Diamantes,-12.0756342,-77.0217105,-12.0758851,-77.0211898,63.12,0.13,0.13,0.2,0.1
La Victoria,Jirón Los Corales,-12.0767526,-77.0241055,-12.0764235,-77.0239359,40.82,0.08,0.08,0.12,0.06
La Victoria,Los Rubíes,-12.0772362,-77.0242247,-12.0774898,-77.0248718,75.83,0.15,0.15,0.22,0.12
La Victoria,Jirón Los Corales,-12.0772362,-77.0242247,-12.0767526,-77.0241055,55.05,0.11,0.11,0.16,0.09
La Victoria,Jirón Los Corales,-12.0780295,-77.0241418,-12.0772362,-77.0242247,88.22,0.18,0.18,0.27,0.14
La Victoria,Avenida de Las Américas,-12.0780295,-77.0241418,-12.0785474,-77.0254706,155.6,0.31,0.31,0.46,0.25
La Victoria,Avenida de Las Américas,-12.0782366,-77.0240587,-12.0779021,-77.0232019,100.35,0.2,0.2,0.3,0.16
La Victoria,Jirón Los Diamantes,-12.0782366,-77.0240587,-12.0780295,-77.0241418,24.63,0.05,0.05,0.08,0.04
La Victoria,Pasaje Los Jacintos,-12.075719,-77.0255829,-12.0764588,-77.0253006,87.42,0.17,0.17,0.26,0.14
La Victoria,Avenida México,-12.075719,-77.0255829,-12.075561,-77.0251567,49.58,0.1,0.1,0.15,0.08
La Victoria,Jirón Prolongación Andahuaylas,-12.0753751,-77.0246461,-12.0751886,-77.0246688,20.78,0.04,0.04,0.06,0.03
La Victoria,Avenida México,-12.0753751,-77.0246461,-12.0750797,-77.0238691,90.69,0.18,0.18,0.27,0.14
La Victoria,Avenida México,-12.0748539,-77.0232558,-12.0746183,-77.0225424,81.93,0.16,0.16,0.24,0.13
La Victoria,Avenida Palermo,-12.0748539,-77.0232558,-12.0747035,-77.0233557,19.88,0.04,0.04,0.06,0.03
La Victoria,Avenida México,-12.0746183,-77.0225424,-12.0743665,-77.0212747,140.8,0.28,0.28,0.42,0.22
La Victoria,Jirón Juan Castro,-12.0746183,-77.0225424,-12.0751382,-77.0215289,124.43,0.25,0.25,0.38,0.2
La Victoria,Avenida México,-12.0743665,-77.0212747,-12.0743519,-77.0212002,8.27,0.02,0.02,0.03,0.02
La Victoria,Avenida Prolongación Parinacochas,-12.0734295,-77.0163399,-12.0732546,-77.0163699,19.62,0.04,0.04,0.06,0.03
La Victoria,Avenida México,-12.0734295,-77.0163399,-12.0731381,-77.015244,123.59,0.25,0.25,0.38,0.2
La Victoria,Avenida México,-12.0728124,-77.0140178,-12.0727142,-77.0136466,41.85,0.08,0.08,0.12,0.06
La Victoria,Jirón Huánuco,-12.0728124,-77.0140178,-12.0726535,-77.0140392,17.73,0.04,0.04,0.06,0.03
La Victoria,Avenida México,-12.0721102,-77.01159,-12.0720379,-77.0114785,14.54,0.03,0.03,0.04,0.02
La Victoria,Avenida Aviación,-12.0721102,-77.01159,-12.073136,-77.0114385,114.67,0.23,0.23,0.34,0.18
La Victoria,Avenida Aviación,-12.0719392,-77.0113448,-12.0717706,-77.0113652,18.78,0.04,0.04,0.06,0.03
La Victoria,Avenida México,-12.0719392,-77.0113448,-12.0708114,-77.0098252,207.21,0.41,0.41,0.62,0.33
La Victoria,Avenida Nicolás de Ayllón,-12.0629477,-77.0024351,-12.0634488,-77.0003305,235.75,0.47,0.47,0.7,0.38
La Victoria,Avenida Nicolás de Ayllón,-12.062903,-77.0025465,-12.0629477,-77.0024351,13.1,0.03,0.03,0.04,0.02
La Victoria,Avenida México,-12.062903,-77.0025465,-12.0638917,-77.0032132,131.27,0.26,0.26,0.39,0.21
La Victoria,Avenida México,-12.0654081,-77.0042511,-12.0660057,-77.0046719,80.43,0.16,0.16,0.24,0.13
La Victoria,Virrey de la Serna,-12.0654081,-77.0042511,-12.0647242,-77.0052115,129.06,0.26,0.26,0.39,0.21
La Victoria,Avenida México,-12.0717706,-77.0113652,-12.0719246,-77.0116192,32.48,0.06,0.06,0.09,0.05
La Victoria,Avenida Aviación,-12.0717706,-77.0113652,-12.0702287,-77.0115757,172.1,0.34,0.34,0.51,0.27
La Victoria,Jirón Abtao,-12.0741954,-77.0212992,-12.0743665,-77.0212747,19.11,0.04,0.04,0.06,0.03
La Victoria,Avenida México,-12.0741954,-77.0212992,-12.0744363,-77.0225903,143.07,0.29,0.29,0.43,0.23
La Victoria,Avenida México,-12.0761778,-77.0274682,-12.0762266,-77.0276063,15.97,0.03,0.03,0.04,0.02
La Victoria,Avenida Manco Cápac,-12.0761778,-77.0274682,-12.0753183,-77.027573,95.76,0.19,0.19,0.29,0.15
La Victoria,Avenida Nicolás Arriola,-12.089934,-77.0170006,-12.0891936,-77.017264,86.78,0.17,0.17,0.26,0.14
La Victoria,Avenida Javier Prado Este,-12.089934,-77.0170006,-12.0901746,-77.018801,197.8,0.4,0.4,0.6,0.32
La Victoria,Avenida Nicolás Arriola,-12.0878162,-77.0161461,-12.0876487,-77.0160506,21.25,0.04,0.04,0.06,0.03
La Victoria,Avenida Nicolás Arriola,-12.0782133,-77.0112536,-12.0780946,-77.0108229,48.69,0.1,0.1,0.15,0.08
La Victoria,Óvalo de Arriola,-12.0780946,-77.0108229,-12.0781154,-77.0107659,6.62,0.01,0.01,0.02,0.01
La Victoria,Avenida Nicolás Arriola,-12.0774725,-77.0109702,-12.0778134,-77.0112091,45.81,0.09,0.09,0.14,0.07
La Victoria,Óvalo de Arriola,-12.0774725,-77.0109702,-12.0780946,-77.0108229,70.66,0.14,0.14,0.21,0.11
La Victoria,Avenida Nicolás Arriola,-12.0877407,-77.0162774,-12.0883493,-77.0166814,80.42,0.16,0.16,0.24,0.13
La Victoria,Avenida Nicolás Arriola,-12.0886875,-77.0169887,-12.0890798,-77.0173678,59.89,0.12,0.12,0.18,0.1
La Victoria,Jirón Enrique Barreda,-12.0756784,-77.0091598,-12.075606,-77.0092092,9.65,0.02,0.02,0.03,0.02
La Victoria,Avenida Nicolás Arriola,-12.0756784,-77.0091598,-12.0760575,-77.009597,63.44,0.13,0.13,0.2,0.1
La Victoria,Avenida Nicolás Arriola,-12.0760575,-77.009597,-12.0768597,-77.0103645,121.89,0.24,0.24,0.36,0.19
La Victoria,Avenida Aviación,-12.0761695,-77.0107953,-12.0756854,-77.0108425,53.8,0.11,0.11,0.16,0.09
La Victoria,Óvalo de Arriola,-12.07721,-77.0109079,-12.0774725,-77.0109702,29.82,0.06,0.06,0.09,0.05
La Victoria,Antonio Alarcon,-12.0699718,-77.0041411,-12.0694964,-77.0036546,74.64,0.15,0.15,0.22,0.12
La Victoria,Antonio Alarcon,-12.0699718,-77.0041411,-12.0700667,-77.0042344,14.61,0.03,0.03,0.04,0.02
La Victoria,Avenida San Luis,-12.0699718,-77.0041411,-12.0690668,-77.0050727,142.51,0.29,0.29,0.43,0.23
La Victoria,Avenida México,-12.0680299,-77.0061017,-12.0672418,-77.0054269,114.01,0.23,0.23,0.34,0.18
La Victoria,Avenida San Luis,-12.0680299,-77.0061017,-12.067945,-77.0061872,13.22,0.03,0.03,0.04,0.02
La Victoria,Avenida México,-12.0681306,-77.0062079,-12.0680299,-77.0061017,16.06,0.03,0.03,0.04,0.02
La Victoria,Avenida San Luis,-12.0681306,-77.0062079,-12.0685196,-77.0058145,60.72,0.12,0.12,0.18,0.1
La Victoria,Avenida José Gálvez Barrenechea,-12.0880502,-77.0146546,-12.0877537,-77.0147468,34.3,0.07,0.07,0.11,0.06
La Victoria,Avenida José Gálvez Barrenechea,-12.0864803,-77.0151216,-12.0861512,-77.0153136,41.98,0.08,0.08,0.12,0.06
La Victoria,Avenida José Gálvez Barrenechea,-12.0863267,-77.015394,-12.0867605,-77.0152691,49.88,0.1,0.1,0.15,0.08
La Victoria,Avenida Nicolás Arriola,-12.0863267,-77.015394,-12.0861512,-77.0153136,21.3,0.04,0.04,0.06,0.03
La Victoria,Avenida José Gálvez Barrenechea,-12.0861512,-77.0153136,-12.0860341,-77.0154383,18.76,0.04,0.04,0.06,0.03
La Victoria,Avenida Nicolás Arriola,-12.0861512,-77.0153136,-12.0858086,-77.0151547,41.66,0.08,0.08,0.12,0.06
La Victoria,Avenida Nicolás Arriola,-12.0858086,-77.0151547,-12.0855404,-77.0150302,32.62,0.07,0.07,0.11,0.06
La Victoria,Avenida Javier Prado Este,-12.0895432,-77.0142198,-12.089934,-77.0170006,305.81,0.61,0.61,0.92,0.49
La Victoria,Avenida Canadá,-12.0845502,-77.0081575,-12.0845682,-77.0082801,13.5,0.03,0.03,0.04,0.02
La Victoria,Avenida Guardia Civil,-12.0845502,-77.0081575,-12.0830753,-77.0081157,163.22,0.33,0.33,0.5,0.26
La Victoria,Avenida Guardia Civil,-12.0830753,-77.0081157,-12.0829228,-77.0080296,19.3,0.04,0.04,0.06,0.03
La Victoria,Calle Francisco Graña,-12.0829228,-77.0080296,-12.0829686,-77.007936,11.38,0.02,0.02,0.03,0.02
La Victoria,Calle Francisco Graña,-12.0829228,-77.0080296,-12.0828335,-77.0081743,18.59,0.04,0.04,0.06,0.03
La Victoria,Avenida Guardia Civil,-12.0829228,-77.0080296,-12.0820057,-77.0067727,170.34,0.34,0.34,0.51,0.27
La Victoria,Avenida Aviación,-12.0813332,-77.0055247,-12.081432,-77.0054193,15.85,0.03,0.03,0.04,0.02
La Victoria,Avenida Guardia Civil,-12.0813332,-77.0055247,-12.0815574,-77.0060365,60.99,0.12,0.12,0.18,0.1
La Victoria,Avenida Aviación,-12.081432,-77.0054193,-12.0834469,-77.0043755,250.19,0.5,0.5,0.75,0.4
La Victoria,Avenida Javier Prado Este,-12.0905263,-77.0218616,-12.0906113,-77.0224659,66.46,0.13,0.13,0.2,0.1
La Victoria,Esmeraldas,-12.0785474,-77.0254706,-12.0787536,-77.0253855,24.62,0.05,0.05,0.08,0.04
La Victoria,Avenida de Las Américas,-12.0785474,-77.0254706,-12.0788013,-77.0261224,76.32,0.15,0.15,0.22,0.12
La Victoria,Calle Brillantes,-12.0790503,-77.0267611,-12.0785822,-77.0269509,55.75,0.11,0.11,0.16,0.09
La Victoria,Avenida de Las Américas,-12.0790503,-77.0267611,-12.0793311,-77.0274823,84.44,0.17,0.17,0.26,0.14
La Victoria,Avenida Paseo de la República,-12.0793311,-77.0274823,-12.0786751,-77.0277434,77.94,0.16,0.16,0.24,0.13
La Victoria,Avenida de Las Américas,-12.0792592,-77.0266763,-12.0790104,-77.0260395,74.59,0.15,0.15,0.22,0.12
La Victoria,Calle Brillantes,-12.0792592,-77.0266763,-12.0790503,-77.0267611,24.89,0.05,0.05,0.08,0.04
La Victoria,Calle Brillantes,-12.0812624,-77.0260959,-12.0804126,-77.0262032,94.73,0.19,0.19,0.29,0.15
La Victoria,Calle Las Ágatas,-12.0812624,-77.0260959,-12.0813364,-77.0266834,64.48,0.13,0.13,0.2,0.1
La Victoria,Calle Brillantes,-12.0804126,-77.0262032,-12.0812624,-77.0260959,94.73,0.19,0.19,0.29,0.15
La Victoria,Calle Brillantes,-12.0804126,-77.0262032,-12.0799655,-77.0263899,53.47,0.11,0.11,0.16,0.09
La Victoria,Los Zafiros,-12.0804126,-77.0262032,-12.0802413,-77.0247998,153.96,0.31,0.31,0.46,0.25
La Victoria,Calle Brillantes,-12.0799655,-77.0263899,-12.0792592,-77.0266763,84.12,0.17,0.17,0.26,0.14
La Victoria,Calle Brillantes,-12.0799655,-77.0263899,-12.0804126,-77.0262032,53.47,0.11,0.11,0.16,0.09
La Victoria,Calle Los Ópalos,-12.0785822,-77.0269509,-12.0786751,-77.0277434,86.89,0.17,0.17,0.26,0.14
La Victoria,Calle Brillantes,-12.0785822,-77.0269509,-12.0783357,-77.0270509,29.36,0.06,0.06,0.09,0.05
La Victoria,Calle Brillantes,-12.0783357,-77.0270509,-12.077773,-77.0272824,67.16,0.13,0.13,0.2,0.1
La Victoria,Los Rubíes,-12.0783357,-77.0270509,-12.0781055,-77.0264577,69.42,0.14,0.14,0.21,0.11
La Victoria,Calle Los Topacios,-12.077773,-77.0272824,-12.0776535,-77.0269038,43.29,0.09,0.09,0.14,0.07
La Victoria,Calle Brillantes,-12.077773,-77.0272824,-12.0772882,-77.0274818,57.86,0.12,0.12,0.18,0.1
La Victoria,Calle Los Topacios,-12.077773,-77.0272824,-12.0780416,-77.0279896,82.53,0.17,0.17,0.26,0.14
La Victoria,Calle Brillantes,-12.0772882,-77.0274818,-12.0766329,-77.0277513,78.2,0.16,0.16,0.24,0.13
La Victoria,Avenida Paseo de la República,-12.0795417,-77.0273995,-12.0793311,-77.0274823,24.98,0.05,0.05,0.08,0.04
La Victoria,Avenida de Las Américas,-12.0795417,-77.0273995,-12.0792592,-77.0266763,84.71,0.17,0.17,0.26,0.14
La Victoria,Avenida de Las Américas,-12.0787536,-77.0253855,-12.0782366,-77.0240587,155.36,0.31,0.31,0.46,0.25
La Victoria,Esmeraldas,-12.0787536,-77.0253855,-12.0794701,-77.0251028,85.03,0.17,0.17,0.26,0.14
La Victoria,Calle Los Ópalos,-12.0786751,-77.0277434,-12.0785822,-77.0269509,86.89,0.17,0.17,0.26,0.14
La Victoria,Avenida Paseo de la República,-12.0786751,-77.0277434,-12.0780416,-77.0279896,75.03,0.15,0.15,0.22,0.12
La Victoria,Esmeraldas,-12.0767849,-77.0261796,-12.0771802,-77.0260218,46.98,0.09,0.09,0.14,0.07
La Victoria,Las Amatistas,-12.0767849,-77.0261796,-12.0770489,-77.0268626,79.89,0.16,0.16,0.24,0.13
La Victoria,Jirón Topacios,-12.0771802,-77.0260218,-12.0774437,-77.0267021,79.59,0.16,0.16,0.24,0.13
La Victoria,Esmeraldas,-12.0771802,-77.0260218,-12.0774282,-77.0259228,29.48,0.06,0.06,0.09,0.05
La Victoria,Jirón Topacios,-12.0771802,-77.0260218,-12.0768378,-77.025142,103.0,0.21,0.21,0.32,0.17
La Victoria,Esmeraldas,-12.0774282,-77.0259228,-12.0778348,-77.0257605,48.33,0.1,0.1,0.15,0.08
La Victoria,Jirón Topacios,-12.0774282,-77.0259228,-12.0770851,-77.0250319,104.16,0.21,0.21,0.32,0.17
La Victoria,Los Rubíes,-12.0778348,-77.0257605,-12.0781055,-77.0264577,81.6,0.16,0.16,0.24,0.13
La Victoria,Esmeraldas,-12.0778348,-77.0257605,-12.0785474,-77.0254706,84.91,0.17,0.17,0.26,0.14
La Victoria,Los Rubíes,-12.0778348,-77.0257605,-12.0774898,-77.0248718,104.01,0.21,0.21,0.32,0.17
La Victoria,Esmeraldas,-12.0794701,-77.0251028,-12.0802413,-77.0247998,91.47,0.18,0.18,0.27,0.14
La Victoria,Las Turquesas,-12.0794701,-77.0251028,-12.0799655,-77.0263899,150.46,0.3,0.3,0.45,0.24
La Victoria,Los Zafiros,-12.0802413,-77.0247998,-12.0804126,-77.0262032,153.96,0.31,0.31,0.46,0.25
La Victoria,Esmeraldas,-12.0802413,-77.0247998,-12.080764,-77.0241969,87.47,0.17,0.17,0.26,0.14
La Victoria,Esmeraldas,-12.080764,-77.0241969,-12.0808401,-77.0237746,46.74,0.09,0.09,0.14,0.07
La Victoria,Espinoza,-12.080764,-77.0241969,-12.0810185,-77.0244062,36.22,0.07,0.07,0.11,0.06
La Victoria,Avenida Palermo,-12.080958,-77.0231784,-12.081658,-77.0233217,78.99,0.16,0.16,0.24,0.13
La Victoria,Esmeraldas,-12.080958,-77.0231784,-12.0810042,-77.0229715,23.1,0.05,0.05,0.08,0.04
La Victoria,Avenida Palermo,-12.0810042,-77.0229715,-12.0804452,-77.022851,63.21,0.13,0.13,0.2,0.1
La Victoria,Avenida Prolongación Parinacochas,-12.0811377,-77.0192902,-12.081237,-77.0192549,11.64,0.02,0.02,0.03,0.02
La Victoria,Avenida Canadá,-12.0811377,-77.0192902,-12.0811818,-77.0209812,184.16,0.37,0.37,0.55,0.3
La Victoria,Coronel Casimiro Negrón,-12.0811818,-77.0209812,-12.0806854,-77.0210802,55.96,0.11,0.11,0.16,0.09
La Victoria,Avenida Canadá,-12.0811818,-77.0209812,-12.08127,-77.0214103,47.72,0.1,0.1,0.15,0.08
La Victoria,Avenida Canadá,-12.081607,-77.0230992,-12.081658,-77.0233217,24.87,0.05,0.05,0.08,0.04
La Victoria,Avenida Palermo,-12.081607,-77.0230992,-12.0810042,-77.0229715,68.12,0.14,0.14,0.21,0.11
La Victoria,Avenida Canadá,-12.081658,-77.0233217,-12.0818365,-77.0242231,100.1,0.2,0.2,0.3,0.16
La Victoria,Avenida Palermo,-12.081658,-77.0233217,-12.0817167,-77.0232161,13.2,0.03,0.03,0.04,0.02
La Victoria,Avenida Canadá,-12.0818365,-77.0242231,-12.0818922,-77.0244634,26.88,0.05,0.05,0.08,0.04
La Victoria,Los Brillantes,-12.0821221,-77.025509,-12.0812257,-77.0256722,100.74,0.2,0.2,0.3,0.16
La Victoria,Avenida Canadá,-12.0821221,-77.025509,-12.0823025,-77.0262953,87.9,0.18,0.18,0.27,0.14
La Victoria,Avenida Paseo de la República,-12.0823025,-77.0262953,-12.0813364,-77.0266834,114.92,0.23,0.23,0.34,0.18
La Victoria,Avenida Canadá,-12.0824168,-77.0262504,-12.0823092,-77.025597,72.12,0.14,0.14,0.21,0.11
La Victoria,Avenida Paseo de la República,-12.0824168,-77.0262504,-12.0823025,-77.0262953,13.56,0.03,0.03,0.04,0.02
La Victoria,Avenida Canadá,-12.0817897,-77.0230642,-12.0816526,-77.0223999,73.9,0.15,0.15,0.22,0.12
La Victoria,Enrique León García,-12.0816526,-77.0223999,-12.0824381,-77.0222837,87.81,0.18,0.18,0.27,0.14
La Victoria,Avenida Canadá,-12.0816526,-77.0223999,-12.0815074,-77.0216509,83.11,0.17,0.17,0.26,0.14
La Victoria,Avenida Esteban Campodónico,-12.0814801,-77.0214955,-12.0814388,-77.0215843,10.69,0.02,0.02,0.03,0.02
La Victoria,Avenida Canadá,-12.0814801,-77.0214955,-12.0813714,-77.0209165,64.17,0.13,0.13,0.2,0.1
La Victoria,Calle Juan Voto Bernales,-12.0813714,-77.0209165,-12.0815076,-77.0208997,15.18,0.03,0.03,0.04,0.02
La Victoria,Avenida Canadá,-12.0813714,-77.0209165,-12.0813043,-77.0196645,136.51,0.27,0.27,0.4,0.22
La Victoria,General Ayala,-12.0813043,-77.0196645,-12.0815744,-77.0196743,29.9,0.06,0.06,0.09,0.05
La Victoria,Avenida Canadá,-12.0813043,-77.0196645,-12.0813245,-77.0194097,27.83,0.06,0.06,0.09,0.05
La Victoria,Avenida Canadá,-12.0813245,-77.0194097,-12.0813643,-77.0191388,29.82,0.06,0.06,0.09,0.05
La Victoria,Avenida Prolongación Parinacochas,-12.0813245,-77.0194097,-12.081237,-77.0192549,19.43,0.04,0.04,0.06,0.03
La Victoria,Avenida Palermo,-12.0783803,-77.0226185,-12.0792691,-77.0228118,100.55,0.2,0.2,0.3,0.16
La Victoria,Parque Unión Panamericana,-12.0783803,-77.0226185,-12.0784231,-77.0224149,22.67,0.05,0.05,0.08,0.04
La Victoria,Espinoza,-12.0810185,-77.0244062,-12.0818365,-77.0242231,92.66,0.19,0.19,0.29,0.15
La Victoria,Calle Las Ágatas,-12.0810185,-77.0244062,-12.0811334,-77.0250443,70.62,0.14,0.14,0.21,0.11
La Victoria,Calle Las Ágatas,-12.0811334,-77.0250443,-12.0812257,-77.0256722,69.12,0.14,0.14,0.21,0.11
La Victoria,Calle Las Ágatas,-12.0812257,-77.0256722,-12.0812624,-77.0260959,46.31,0.09,0.09,0.14,0.07
La Victoria,Avenida Paseo de la República,-12.0813364,-77.0266834,-12.0795417,-77.0273995,213.29,0.43,0.43,0.64,0.34
La Victoria,Jirón Alberto Barton,-12.0830175,-77.0251596,-12.0822852,-77.0254756,88.01,0.18,0.18,0.27,0.14
La Victoria,Jirón Alberto Barton,-12.0830175,-77.0251596,-12.0833662,-77.0250141,41.7,0.08,0.08,0.12,0.06
La Victoria,Jirón Alberto Barton,-12.0838327,-77.0248286,-12.084457,-77.024571,74.54,0.15,0.15,0.22,0.12
La Victoria,Jirón Alberto Barton,-12.0838327,-77.0248286,-12.0834333,-77.0249874,47.44,0.09,0.09,0.14,0.07
La Victoria,Calle Max Gonzales Olaechea,-12.0838327,-77.0248286,-12.0836489,-77.0235509,140.58,0.28,0.28,0.42,0.22
La Victoria,Las Turquesas,-12.0788664,-77.0235774,-12.0794701,-77.0251028,179.0,0.36,0.36,0.54,0.29
La Victoria,Jirón Los Diamantes,-12.0788664,-77.0235774,-12.0782366,-77.0240587,87.18,0.17,0.17,0.26,0.14
La Victoria,Parque Coronel Luna y Peralta,-12.080285,-77.0240315,-12.080285,-77.0240315,0.0,0.0,0.0,0.0,0.0
La Victoria,Jirón Topacios,-12.0768378,-77.025142,-12.0766228,-77.0245829,65.35,0.13,0.13,0.2,0.1
La Victoria,Pasaje Los Jacintos,-12.0768378,-77.025142,-12.0770851,-77.0250319,29.87,0.06,0.06,0.09,0.05
La Victoria,Jirón Topacios,-12.0768378,-77.025142,-12.0771802,-77.0260218,103.0,0.21,0.21,0.32,0.17
La Victoria,Jirón Topacios,-12.0774437,-77.0267021,-12.0775364,-77.0269415,28.01,0.06,0.06,0.09,0.05
La Victoria,Jirón Topacios,-12.0774437,-77.0267021,-12.0771802,-77.0260218,79.59,0.16,0.16,0.24,0.13
La Victoria,Jirón Topacios,-12.0775364,-77.0269415,-12.0774437,-77.0267021,28.01,0.06,0.06,0.09,0.05
La Victoria,Calle Los Topacios,-12.0776535,-77.0269038,-12.077773,-77.0272824,43.29,0.09,0.09,0.14,0.07
La Victoria,Calle Los Topacios,-12.0780416,-77.0279896,-12.077773,-77.0272824,82.53,0.17,0.17,0.26,0.14
La Victoria,Avenida Paseo de la República,-12.0780416,-77.0279896,-12.0766329,-77.0277513,157.98,0.32,0.32,0.48,0.26
La Victoria,Jirón Topacios,-12.0777962,-77.0268456,-12.0776935,-77.0266119,27.86,0.06,0.06,0.09,0.05
La Victoria,Jirón Topacios,-12.0776935,-77.0266119,-12.0774282,-77.0259228,80.56,0.16,0.16,0.24,0.13
La Victoria,Jirón Topacios,-12.0776935,-77.0266119,-12.0777962,-77.0268456,27.86,0.06,0.06,0.09,0.05
La Victoria,Pasaje Los Jacintos,-12.0770851,-77.0250319,-12.0774898,-77.0248718,48.04,0.1,0.1,0.15,0.08
La Victoria,Jirón Topacios,-12.0770851,-77.0250319,-12.0766228,-77.0245829,70.75,0.14,0.14,0.21,0.11
La Victoria,Pasaje Los Jacintos,-12.0764588,-77.0253006,-12.0768378,-77.025142,45.34,0.09,0.09,0.14,0.07
La Victoria,Las Amatistas,-12.0764588,-77.0253006,-12.0767849,-77.0261796,102.27,0.2,0.2,0.3,0.16
La Victoria,Las Amatistas,-12.0764588,-77.0253006,-12.0760879,-77.0244016,106.13,0.21,0.21,0.32,0.17
La Victoria,Los Jaspes,-12.0760879,-77.0244016,-12.0758826,-77.0244707,23.92,0.05,0.05,0.08,0.04
La Victoria,Las Amatistas,-12.0760879,-77.0244016,-12.0764588,-77.0253006,106.13,0.21,0.21,0.32,0.17
La Victoria,Los Jaspes,-12.0764235,-77.0239359,-12.0760879,-77.0244016,62.84,0.13,0.13,0.2,0.1
La Victoria,Jirón Los Corales,-12.0764235,-77.0239359,-12.0759774,-77.0235338,65.97,0.13,0.13,0.2,0.1
La Victoria,Calle Ricardo Flores,-12.084457,-77.024571,-12.0843039,-77.023456,122.56,0.25,0.25,0.38,0.2
La Victoria,Jirón Alberto Barton,-12.084457,-77.024571,-12.0851599,-77.0242934,83.42,0.17,0.17,0.26,0.14
La Victoria,Jirón Alberto Barton,-12.084457,-77.024571,-12.0838327,-77.0248286,74.54,0.15,0.15,0.22,0.12
La Victoria,Jirón Alberto Barton,-12.0851599,-77.0242934,-12.084457,-77.024571,83.42,0.17,0.17,0.26,0.14
La Victoria,Jirón Alberto Barton,-12.0851599,-77.0242934,-12.0855953,-77.0241312,51.3,0.1,0.1,0.15,0.08
La Victoria,De la Puente,-12.0855953,-77.0241312,-12.0856932,-77.0249673,91.67,0.18,0.18,0.27,0.14
La Victoria,Jirón Alberto Barton,-12.0855953,-77.0241312,-12.0856884,-77.0240989,10.88,0.02,0.02,0.03,0.02
La Victoria,Jirón Alberto Barton,-12.0855953,-77.0241312,-12.0851599,-77.0242934,51.3,0.1,0.1,0.15,0.08
La Victoria,Jirón Alberto Barton,-12.0856884,-77.0240989,-12.0860726,-77.0239316,46.24,0.09,0.09,0.14,0.07
La Victoria,Jirón Alberto Barton,-12.0856884,-77.0240989,-12.0855953,-77.0241312,10.88,0.02,0.02,0.03,0.02
La Victoria,Jirón Alberto Barton,-12.0860726,-77.0239316,-12.0868263,-77.0236341,89.45,0.18,0.18,0.27,0.14
La Victoria,Jirón Alberto Barton,-12.0860726,-77.0239316,-12.0856884,-77.0240989,46.24,0.09,0.09,0.14,0.07
La Victoria,Calle Francisco Almenara,-12.0860726,-77.0239316,-12.0859152,-77.0225715,149.09,0.3,0.3,0.45,0.24
La Victoria,Jirón Alberto Barton,-12.0868263,-77.0236341,-12.0875507,-77.0233416,86.23,0.17,0.17,0.26,0.14
La Victoria,Jirón Alberto Barton,-12.0868263,-77.0236341,-12.0860726,-77.0239316,89.45,0.18,0.18,0.27,0.14
La Victoria,Jirón Oswaldo Hercelles,-12.0868263,-77.0236341,-12.0866353,-77.0221909,158.53,0.32,0.32,0.48,0.26
La Victoria,Jirón Alberto Barton,-12.0875507,-77.0233416,-12.0879084,-77.0231862,43.03,0.09,0.09,0.14,0.07
La Victoria,Jirón Alberto Barton,-12.0880075,-77.0231444,-12.0882731,-77.0221705,110.02,0.22,0.22,0.33,0.18
La Victoria,Calle Manuel Méndez,-12.0882731,-77.0221705,-12.0890493,-77.0220611,86.69,0.17,0.17,0.26,0.14
La Victoria,Enrique León García,-12.0882731,-77.0221705,-12.0881247,-77.021656,58.37,0.12,0.12,0.18,0.1
La Victoria,Caravedo,-12.0877309,-77.0215462,-12.0876939,-77.0212815,29.11,0.06,0.06,0.09,0.05
La Victoria,Enrique León García,-12.0877309,-77.0215462,-12.0873029,-77.0215992,47.7,0.1,0.1,0.15,0.08
La Victoria,Eduardo Bello,-12.0873029,-77.0215992,-12.0875507,-77.0233416,191.66,0.38,0.38,0.57,0.3
La Victoria,Enrique León García,-12.0873029,-77.0215992,-12.0865708,-77.0217035,81.78,0.16,0.16,0.24,0.13
La Victoria,Enrique León García,-12.0873029,-77.0215992,-12.0877309,-77.0215462,47.7,0.1,0.1,0.15,0.08
La Victoria,Enrique León García,-12.0865708,-77.0217035,-12.0858105,-77.0218172,85.01,0.17,0.17,0.26,0.14
La Victoria,Enrique León García,-12.0865708,-77.0217035,-12.0873029,-77.0215992,81.78,0.16,0.16,0.24,0.13
La Victoria,Calle Francisco Almenara,-12.0858105,-77.0218172,-12.0857043,-77.0210678,82.43,0.16,0.16,0.24,0.13
La Victoria,Enrique León García,-12.0858105,-77.0218172,-12.0848624,-77.0219435,105.78,0.21,0.21,0.32,0.17
La Victoria,Enrique León García,-12.0858105,-77.0218172,-12.0865708,-77.0217035,85.01,0.17,0.17,0.26,0.14
La Victoria,Calle Julián Arce,-12.0848624,-77.0219435,-12.0849658,-77.0227003,83.18,0.17,0.17,0.26,0.14
La Victoria,Enrique León García,-12.0848624,-77.0219435,-12.0841106,-77.0220474,83.93,0.17,0.17,0.26,0.14
La Victoria,Enrique León García,-12.0848624,-77.0219435,-12.0858105,-77.0218172,105.78,0.21,0.21,0.32,0.17
La Victoria,Enrique León García,-12.0841106,-77.0220474,-12.0834459,-77.0221394,74.21,0.15,0.15,0.22,0.12
La Victoria,Enrique León García,-12.0841106,-77.0220474,-12.0848624,-77.0219435,83.93,0.17,0.17,0.26,0.14
